,0
2642,95909.31570141851
2643,95899.27143387531
2644,100421.24588198942
2645,135429.9355981693
2646,145153.88613259143
2647,119185.6653406771
2648,152665.282418861
2649,429410.65326969285
2650,241541.3505179317
2651,292451.95985697815
2652,347435.40777539776
2653,291017.5437720118
2654,281778.4526056124
2655,266257.2989811866
2656,320648.3313622402
2657,349375.9125937468
2658,350221.34027195914
2659,342500.3469136427
2660,251884.92513039484
2661,243852.68824583187
2662,303532.09009005694
2663,240314.67998718383
2664,175172.10657924006
2665,180985.8471035351
2666,177442.49409073836
2667,310596.6654851537
2668,176791.44854724576
2669,181179.41634748122
2670,218492.36100852382
2671,223947.4728016835
2672,162873.52527621045
2673,179215.69213727233
2674,204061.2172797971
2675,285562.4487471112
2676,261812.41979362234
2677,283990.24972894613
2678,367702.3248709928
2679,352220.37483270327
2680,485859.152747673
2681,315621.7959154674
2682,385435.28229267907
2683,236044.5192099102
2684,297989.0402223558
2685,223294.82172101334
2686,195330.66330300158
2687,491258.12700370635
2688,190860.40585949286
2689,135747.4378134799
2690,175773.78000813263
2691,127727.22750634993
2692,185993.98871330512
2693,181803.8416133242
2694,211030.96130953345
2695,205596.78217145067
2696,187860.3404030484
2697,175380.5168781273
2698,158347.62753388556
2699,117117.11952530875
2700,120750.26296420296
2701,136262.31476715268
2702,128626.89085774413
2703,121472.23716862669
2704,119878.75397467065
2705,134617.71584944983
2706,112998.25130661785
2707,124596.7190633316
2708,309632.22468412213
2709,397682.77168853284
2710,165536.91533009292
2711,157606.49324749658
2712,173204.82264702764
2713,144724.8916943665
2714,171323.846250745
2715,215215.71519226866
2716,154764.93259308283
2717,161828.45361528712
2718,138336.60767548316
2719,160525.44662014383
2720,136483.01098915777
2721,131361.89101650097
2722,134553.31975998866
2723,158100.55004698221
2724,157114.6236986616
2725,161032.56338309988
2726,144222.90291201737
2727,148962.38608917702
2728,108018.77383640292
2729,104304.12426875
2730,153169.21318678846
2731,157229.98106278348
2732,136739.05671104873
2733,144949.19821484745
2734,127561.6490974071
2735,145874.9157517994
2736,162847.2343473828
2737,125908.61985078375
2738,137852.66818698382
2739,148191.81253708995
2740,149879.27635264074
2741,141922.7979199805
2742,138560.66543855492
2743,137211.87051263658
2744,155995.34595358354
2745,107489.83905955366
2746,127325.75728113855
2747,133688.86167131955
2748,121202.78599751287
2749,223457.3237551025
2750,140156.93409326783
2751,222828.7566179535
2752,117029.65132004974
2753,98539.27811067857
2754,76013.25089896195
2755,87462.55173862449
2756,153608.67970647628
2757,163216.41704610008
2758,159576.31353862913
2759,147077.1018600597
2760,157308.8262975168
2761,145426.09834482663
2762,235280.2433130261
2763,145184.90824241049
2764,84578.7125366541
2765,127750.44767072856
2766,135617.6561439533
2767,134709.86219501935
2768,117360.27054077621
2769,118098.155343274
2770,169526.5037110726
2771,135522.53731957922
2772,132728.92177610478
2773,141932.96748482244
2774,143171.49049147824
2775,89314.88196005311
2776,128947.51134898853
2777,113444.3379267904
2778,90222.67598515267
2779,103464.20682619217
2780,114879.48114963535
2781,121788.69078232608
2782,145786.81340017734
2783,86963.34455025963
2784,105256.97340813199
2785,92325.1604942683
2786,142794.74715825514
2787,86582.61054568579
2788,113146.0696701988
2789,93490.89582320621
2790,188766.9155154348
2791,104151.10941765088
2792,113703.88993719134
2793,92168.43172018757
2794,156816.89489462692
2795,125572.40685067282
2796,129044.69640446933
2797,88710.24804760514
2798,102936.48805398174
2799,148880.15215132572
2800,155117.92035945615
2801,141570.6301631825
2802,90273.9642931965
2803,84062.74340362786
2804,136917.1456001319
2805,142809.6855810099
2806,124678.57471569079
2807,130411.0022441945
2808,159645.06946830804
2809,145363.40472462194
2810,168977.01259217024
2811,172776.02489830056
2812,96659.76880254387
2813,232101.48186819718
2814,134142.14619687814
2815,129852.9985247342
2816,157603.67242764714
2817,140356.79627803512
2818,112897.06064114372
2819,212426.17031405892
2820,250926.62893921006
2821,174120.95722382228
2822,140182.86685278348
2823,138003.0514203804
2824,140240.19361058617
2825,236540.49502018825
2826,220263.67406894092
2827,251808.04577175248
2828,183948.20866336377
2829,267112.1020043769
2830,278821.13886551734
2831,223880.3812766097
2832,212348.7848543209
2833,183368.73424033914
2834,144048.02936758354
2835,150266.9463296315
2836,176461.71765390164
2837,188244.29378317978
2838,193400.01397241125
2839,216065.43888241064
2840,151070.40140853234
2841,149809.5984384832
2842,122661.77764709761
2843,215868.42061365963
2844,200812.52882675358
2845,191131.30045232552
2846,215437.27316541557
2847,276800.52091554663
2848,241329.80822650762
2849,232808.8957555817
2850,228874.3576176813
2851,138712.54122523405
2852,191978.75245768548
2853,204405.91445392233
2854,185786.02765959536
2855,189436.94499211054
2856,153974.71296567086
2857,120989.37350600502
2858,142743.553870031
2859,194072.21800910594
2860,126867.39425207196
2861,254643.4821074875
2862,141394.78715500978
2863,139163.4256180953
2864,88359.048295248
2865,112960.897355324
2866,132304.9806846702
2867,146084.94504818175
2868,107151.04746508336
2869,73538.67731431837
2870,110289.68332068498
2871,132924.6898937994
2872,116304.9233865473
2873,172975.125709269
2874,152646.09045994515
2875,167465.00102166747
2876,145109.23910643492
2877,97349.06983185456
2878,157674.07340329597
2879,161554.45827580473
2880,169671.40787129654
2881,168826.40595960032
2882,177360.2897165253
2883,216424.20153797738
2884,103181.37027713854
2885,115864.22617218233
2886,79550.7228939822
2887,85108.65654166206
2888,135746.30775424198
2889,49375.92807103963
2890,73262.914156962
2891,53787.08534680029
2892,275015.43756431894
2893,280155.29826824507
2894,190653.88778706908
2895,144234.68159194547
2896,220369.91705828125
2897,164360.50551411256
2898,180637.5107793452
2899,190710.31385320678
2900,343858.12566129846
2901,345194.2659882363
2902,132670.06973277582
2903,200044.99639170925
2904,109617.8454378186
2905,128221.34064350501
2906,151770.13029295095
2907,80086.13505375382
2908,82811.01136705106
2909,151931.61180153702
2910,85895.38708842985
2911,82808.3406478562
2912,82622.45335944182
2913,86799.04340513932
2914,147662.09760182427
2915,122409.96206251316
2916,257956.3188647351
